Index,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13
13,0.9565801020520827,0.036307809936707035,0.007106335559780049,4.387232711142881e-06,9.482396052630258e-07,2.2173600847164502e-07,1.020811926482845e-07,2.647021820146196e-09,8.484105585144275e-08,5.502301451932879e-09,1.7153355318729215e-10,8.539671227558243e-28,1.0778539088187032e-33
14,0.7250610544460446,0.2559807591931069,0.018953786034630722,3.498856858138525e-06,2.178812035844231e-07,4.735146419307164e-07,5.553267441704535e-08,1.1980466041700646e-07,1.1532383724671314e-08,2.3058946951791e-08,1.448484230132725e-10,1.1922270198469095e-27,1.0418556217751666e-34
15,0.9449382444059826,0.05458726608430331,0.00047361653610448687,6.895084873739294e-07,1.2305561216111346e-07,2.427511969159706e-08,2.8178915582913082e-08,6.383767167269547e-09,6.867137610618646e-10,8.32128475379259e-10,5.286530933972869e-11,2.598791893513242e-30,8.577626305750943e-35
16,0.9661197433083567,0.03370437127713232,0.00017579350006645853,5.0742762578385996e-08,6.364455329538526e-11,1.1856699575732942e-09,1.6721332162029877e-08,1.9917104637394747e-08,2.9432968960713642e-09,1.536865813655867e-10,1.869471459758596e-10,9.355310733774154e-29,4.350263503970922e-34
17,0.9723680586739536,0.0275230849796424,0.00010881971428163346,2.8312343059434792e-08,3.5641987239264103e-09,9.108557844913482e-10,1.5198275513137712e-09,2.201287802428565e-09,9.426632340885995e-11,1.8664138013006922e-11,1.067888529739767e-11,4.177186310241005e-30,2.6600909636669783e-35
18,0.9788737058415933,0.02106691854939442,5.915734890439064e-05,2.034905441334852e-07,8.452673288327861e-09,1.4448872478996845e-09,4.53605956061016e-09,2.7133301404831586e-10,8.959072037432239e-15,4.203764606513675e-11,2.2563862843288712e-11,8.106815756850196e-30,2.328130929684589e-36
19,0.9806919513470506,0.019264724187934304,4.324878232254876e-05,6.786095529100808e-08,4.173937956612212e-10,3.4760339491589815e-09,2.387114501012183e-09,6.268537570907619e-10,9.103246655797597e-10,2.403931804970889e-12,1.6128556840832574e-12,1.615722537930626e-31,1.1393833241234536e-35
20,0.9820154198414496,0.017949236105644476,3.524803903326608e-05,8.428860398843042e-08,3.9150734052864866e-10,6.229001214504757e-09,5.065828667161252e-09,1.4810653620083882e-11,7.874681212454484e-12,5.04896488062173e-12,1.1197011569636896e-11,4.9925859487401985e-30,2.8777043053524855e-36
21,0.9816840207350828,0.01827859417311064,3.7320826303218294e-05,5.779151717615435e-08,8.144240412138339e-10,4.029584681062812e-10,3.717931430388548e-09,1.5234146250633211e-09,2.78532126374254e-12,1.0084304659973768e-11,2.388073718683178e-12,2.31575122306644e-29,1.0644552157455612e-35
22,0.986450662372694,0.013531205143108866,1.8068539500004137e-05,4.07400150055435e-08,1.3112574363554028e-08,1.9611692625227943e-09,4.898343693666746e-09,2.3312275842294845e-09,7.931101894648923e-10,1.0313521054366047e-10,5.121864524479918e-12,1.0419598475165597e-29,2.3477836418322133e-35
23,0.9996490351148367,0.0003081172959659404,4.189941960939304e-05,8.097770426942492e-07,1.290559412592883e-07,6.477812311975237e-09,3.9997389052991885e-13,1.4250065220124078e-09,1.2019189106970407e-09,2.2709532713703663e-10,4.370888124979325e-12,3.4341740259354594e-29,1.176639853920613e-34
24,0.8670494160058103,0.13125655926666177,0.0016904773501429883,3.481959743737662e-06,6.095070547120606e-08,8.31646425095509e-10,3.0713898106373024e-09,2.747856613436712e-10,1.6572883355447237e-10,7.134154220637527e-13,1.2267151528580944e-10,3.30938043242104e-29,3.117486116718403e-36
25,0.9008633847649514,0.09780519168899113,0.0013313435362485046,6.987499094650649e-09,5.3692239315986834e-08,6.931718669475875e-10,1.514476800861775e-08,9.499311269483658e-10,5.863068573303598e-10,1.949384247282196e-09,6.5082838054928395e-12,7.752519962707238e-30,8.068553011142248e-35
26,0.9482441719122862,0.05094462993163372,0.0008107836296754105,3.9828286250086424e-07,7.840440545763334e-10,4.5240784699351445e-09,8.591664618361658e-09,1.0481898192749976e-09,1.1190267387584521e-09,2.8572849525277487e-11,1.4796570389277512e-10,2.0981286885734758e-29,2.1289085436445597e-36
27,0.995172964660851,0.004813719602815165,1.0571427478529679e-05,2.7220206403220257e-06,1.723453531829765e-08,3.0911225562408907e-09,1.4459868022056075e-09,1.5080513111428468e-10,1.2247639469691287e-10,2.9753461269801644e-11,2.1353520766142287e-10,3.802287846772983e-30,2.573618841266126e-35
28,0.9953355646469312,0.004651064299746589,9.8603307314742e-06,3.456742866252972e-06,4.371535043837231e-08,3.892446306053074e-09,4.031668086796576e-09,1.4742219842723093e-09,2.8711583983998885e-10,3.0521278420134396e-10,2.737090847673366e-10,1.6285473053732456e-30,9.900817742865264e-35
29,0.9517881175408646,0.04817974424641979,3.181256160524062e-05,2.4609411034256467e-07,5.513140732401566e-08,3.5253288749895286e-09,1.929558370176155e-08,6.973306132968935e-11,1.3955971103636414e-09,4.955529911006969e-11,8.979492412309144e-11,4.1194185485894656e-29,4.5538676086184794e-35
30,0.9993332428121919,0.0001963760673392882,0.00046927049183246233,9.627723975298683e-07,2.124101527499078e-08,2.3610054056351496e-08,9.796537483876846e-08,4.604037792224613e-09,2.629158298051038e-10,1.7207934722277926e-10,7.616453917243497e-13,4.0152532314541554e-29,1.8744719846882574e-34
31,0.9799077333214729,0.01986878511914078,0.00022325038975944554,1.5205979618193172e-07,1.2899127972837245e-08,2.209716225215566e-08,3.555997280844567e-08,8.495177472587965e-13,8.1266241448762e-09,8.827725701598961e-11,3.3781674651096487e-10,1.2396874094789645e-28,1.3544331152576581e-38
