Index,comp1,comp2,comp3,comp4,comp5,comp6,comp7,comp8,comp9,comp10,comp11,comp12,comp13
21,490144.5852950863,66882.07579064966,-3022.135787360085,118.9242431877263,14.117689988905928,9.930440000712125,30.164007233822897,-19.308449856375127,-0.8256119981477538,1.5709462549246465,-0.764473108252472,-2.380588325093523e-09,-1.613994481645961e-12
22,466512.86751053407,54637.923014382606,-1996.583452769168,94.80615533531979,53.78608387850017,-20.80096492444757,32.87385005024371,-22.67870643635607,-13.227954958773513,-4.77012129520431,1.0630164524829813,-1.5161823423203557e-09,-2.2759094489274794e-12
23,397351.45553390076,-6976.0417577939925,2572.4979433688914,357.62985185497564,142.77101070110567,31.986388880452274,0.25134303437055266,-15.00235571616101,-13.778077294679978,-5.989011288042635,-0.8308753562162009,-2.3289608186243835e-09,-4.310948253065391e-12
24,319074.51494277455,-124145.41952777759,14088.828117020937,639.4138890054543,84.59789580679492,9.881879531573093,18.990555220587343,5.6802470673625995,4.411326770803012,-0.2894285969729299,-3.795264582324927,1.9712583230183246e-09,-6.050237968666188e-13
25,341781.37812682026,-112615.94438376749,13139.050924293015,-30.100922885486487,-83.44007532051572,9.480677920691827,44.314947728568356,11.098517934537178,8.719295888294987,15.89892113083816,0.9186544228134216,-1.0026292619422557e-09,3.2345715114970226e-12
26,398369.2636759676,-92336.8251015802,11648.72030198225,-258.1793729780877,-11.455022980438782,27.51634819359196,37.91965607302331,-13.244809018847876,-13.685036617958362,2.1867669870428594,4.976296675113417,-1.8738800729135847e-09,5.969036495925757e-13
27,437516.5027560003,-30428.85066710805,-1425.9751972713316,-723.5871758883494,-57.5764578790322,24.38390549023062,16.677360583754318,-5.3858370992644575,-4.8536823571957015,-2.3922904240467044,6.408846947176769,-8.551999168430312e-10,2.2249346929029052e-12
28,442188.79036152613,-30227.284910013605,-1391.773967009801,-824.0555816335607,-92.67016789186566,27.652492484487453,28.142673565735194,17.017838951616547,-7.5102007169043965,-7.743268664630146,-7.332761741181546,-5.656179154255973e-10,-4.41020219146688e-12
29,367340.00222429243,-82647.61588953035,2123.720725294124,186.78788087005452,88.40923330790169,-22.356195773088473,-52.303053649261834,-3.14425275926327,14.066243000145196,-2.650593544405219,3.5679928785477886,2.416662733705622e-09,2.5409041657112248e-12
30,380314.5283870083,-5331.286578215768,-8241.369234608961,-373.2927577838825,55.44665928390396,-58.45696177107787,-119.07594895798783,-25.814111935352933,-6.1687350367292595,-4.9905926647148515,-0.3320199335825497,-2.4107058352503317e-09,-5.208674590777293e-12
31,344142.4847577923,-49003.98000135226,-5194.476793586626,-135.56666099706126,-39.48443003035413,-51.6789819625418,-65.55810742990242,0.32042908200114084,31.34012934929551,-3.266405608241925,-6.389785580871532,3.8708094507455826e-09,4.0459869650447235e-14
